Geocodigo;Cidade;Latitude;Longitude
5004809;Japorã;-23,89143274;-54,40605453
5004908;Jaraguari;-20,10586817;-54,43764345
5005004;Jardim;-21,47999999;-56,13799984
5005103;Jateí;-22,482;-54,30299998
5005152;Juti;-22,861;-54,60299997
5005202;Ladário;-19,00525985;-57,60401752
5005251;Laguna Carapã;-22,55252063;-55,14849507
5005400;Maracaju;-21,61399999;-55,16799994
5005608;Miranda;-20,24230921;-56,37912883
5005681;Mundo Novo;-23,93521758;-54,28811273
5005707;Naviraí;-23,06075559;-54,20289085
5005806;Nioaque;-21,15807486;-55,82837671
5006002;Nova Alvorada do Sul;-21,466;-54,38399997
5006200;Nova Andradina;-22,25066343;-53,34835281
5006259;Novo Horizonte do Sul;-22,65566266;-53,85777736
5006275;Paraíso das Águas;-19,02296445;-53,01243778
5006309;Paranaíba;-19,677;-51,191
5006358;Paranhos;-23,88943658;-55,42851178
5006408;Pedro Gomes;-18,10060164;-54,55360114
5006606;Ponta Porã;-22,53599999;-55,72599989
5006903;Porto Murtinho;-21,69895647;-57,88296825
5007109;Ribas do Rio Pardo;-20,443;-53,759
5007208;Rio Brilhante;-21,802;-54,54599997
5007307;Rio Negro;-19,44853957;-54,98717486
5007406;Rio Verde de Mato Grosso;-18,91786978;-54,84465692
5007505;Rochedo;-19,95346992;-54,89049328
5007554;Santa Rita do Pardo;-21,30294162;-52,83107043
5007695;São Gabriel do Oeste;-19,39213104;-54,5782352
5007703;Sete Quedas;-23,97936495;-55,04229249
5007802;Selvíria;-20,367;-51,419
5007901;Sidrolândia;-20,93025592;-54,9704849
5007935;Sonora;-17,58335657;-54,75617125
5007950;Tacuru;-23,63572085;-55,01483928
5007976;Taquarussu;-22,48801503;-53,35132453
5008008;Terenos;-20,43840281;-54,86659514
5008305;Três Lagoas;-20,751;-51,678
5008404;Vicentina;-22,409;-54,43599997
5100102;Acorizal;-15,1984245;-56,36781667
5100201;Água Boa;-14,05306586;-52,16418466
5100250;Alta Floresta;-9,871722597;-56,09161044
5100300;Alto Araguaia;-17,31779035;-53,22147724
5100359;Alto Boa Vista;-11,6721421;-51,37764194
5100409;Alto Garças;-16,94346904;-53,5289359
5100508;Alto Paraguai;-14,51544426;-56,48770737
5100607;Alto Taquari;-17,83020746;-53,28247947
5100805;Apiacás;-9,568979107;-57,3920262
5101001;Araguaiana;-15,72405815;-51,83782803
5101209;Araguainha;-16,85572939;-53,03448715
5101258;Araputanga;-15,46779835;-58,34900664
5101308;Arenápolis;-14,46276389;-56,84177775
5101407;Aripuanã;-10,1725237;-59,44861638
5101605;Barão de Melgaço;-16,1970836;-55,96661352
5101704;Barra do Bugres;-15,07043192;-57,19629909
5101803;Barra do Garças;-15,88953218;-52,2720122
5101852;Bom Jesus do Araguaia;-12,17372713;-51,50747922
5101902;Brasnorte;-12,12108353;-58,00298617
5102504;Cáceres;-16,07637881;-57,68161612
5102603;Campinápolis;-14,54112501;-52,79391962
5102637;Campo Novo do Parecis;-13,65575724;-57,89117341
5102678;Campo Verde;-15,54939411;-55,16824014
5102686;Campos de Júlio;-13,72140568;-59,25936923
5102694;Canabrava do Norte;-11,05001432;-51,82658269
5102702;Canarana;-13,55338783;-52,26817285
5102793;Carlinda;-9,968421715;-55,82244083
5102850;Castanheira;-11,14037664;-58,60819907
5103007;Chapada dos Guimarães;-15,46681746;-55,74770058
5103056;Cláudia;-11,50698405;-54,87777308
5103106;Cocalinho;-14,39100455;-51,00497574
5103205;Colíder;-10,8046924;-55,45902192
5103254;Colniza;-9,454911337;-59,22483601
5103304;Comodoro;-13,66049718;-59,78673127
5103353;Confresa;-10,65138431;-51,57186879
5103361;Conquista D'Oeste;-14,54127614;-59,54133065
5103379;Cotriguaçu;-9,903815121;-58,56574728
5103403;Cuiabá;-15,60066622;-56,09785642
5103437;Curvelândia;-15,60964796;-57,91721331
5103452;Denise;-14,72894767;-57,05079877
5103502;Diamantino;-14,40081853;-56,43758816
5103601;Dom Aquino;-15,809899;-54,922298
5103700;Feliz Natal;-12,38216722;-54,93898599
5103809;Figueirópolis D'Oeste;-15,44901218;-58,73826043
5103858;Gaúcha do Norte;-13,18142588;-53,25631286
5103908;General Carneiro;-15,7091114;-52,75834139
5103957;Glória D'Oeste;-15,76835875;-58,30860017
5104104;Guarantã do Norte;-9,954824715;-54,91254682
5104203;Guiratinga;-16,34661263;-53,76425151
5104500;Indiavaí;-15,49623543;-58,57874218
5104526;Ipiranga do Norte;-12,23895495;-56,15085592
5104542;Itanhangá;-12,23633205;-56,64260223
5104559;Itaúba;-11,00748921;-55,24359408
5104609;Itiquira;-17,20494872;-54,14605779
5104807;Jaciara;-15,954778;-54,97332
5104906;Jangada;-15,23625984;-56,48891739
5105002;Jauru;-15,33840265;-58,87289388
5105101;Juara;-11,2535011;-57,50830983
5105150;Juína;-11,42501595;-58,7706031
5105176;Juruena;-10,33241787;-58,49498204
5105200;Juscimeira;-16,05381687;-54,88742467
5105234;Lambari D'Oeste;-15,31864312;-58,00500157
5105259;Lucas do Rio Verde;-13,07171347;-55,91357819
5105309;Luciara;-11,22189064;-50,66759521
5105507;Vila Bela da Santíssima Trindade;-15,00667638;-59,94760062
5105580;Marcelândia;-11,08059477;-54,51931462
5105606;Matupá;-10,17095008;-54,93222825
5105622;Mirassol d'Oeste;-15,67458647;-58,08963404
5105903;Nobres;-14,7176745;-56,32765854
5106000;Nortelândia;-14,45364777;-56,80234878
5106109;Nossa Senhora do Livramento;-15,77308011;-56,34471095
5106158;Nova Bandeirantes;-9,847753574;-57,81742358
5106174;Nova Nazaré;-13,98968941;-51,80120019
5106182;Nova Lacerda;-14,47709626;-59,58856199
5106190;Nova Santa Helena;-10,84822135;-55,18475375
5106208;Nova Brasilândia;-14,92922291;-54,97367195
5106216;Nova Canaã do Norte;-10,63800443;-55,71005649
5106224;Nova Mutum;-13,81955844;-56,0802912
5106232;Nova Olímpia;-14,78026261;-57,28499497
5106240;Nova Ubiratã;-13,03560341;-55,25041141
5106257;Nova Xavantina;-14,66475139;-52,35261962
5106265;Novo Mundo;-9,977113581;-55,16457737
5106273;Novo Horizonte do Norte;-11,39018355;-57,31779601
5106281;Novo São Joaquim;-14,91557716;-53,01869967
5106299;Paranaíta;-9,671327062;-56,47675937
5106307;Paranatinga;-14,4269766;-54,05100275
5106315;Novo Santo Antônio;-12,29149449;-50,96833057
5106372;Pedra Preta;-16,62195311;-54,47643316
5106422;Peixoto de Azevedo;-10,24484208;-54,9922974
5106455;Planalto da Serra;-14,6616294;-54,77627093
5106505;Poconé;-16,26175012;-56,62965071
5106653;Pontal do Araguaia;-15,90596707;-52,25841797
5106703;Ponte Branca;-16,76646998;-52,83537656
5106752;Pontes e Lacerda;-15,2308604;-59,33690639
5106778;Porto Alegre do Norte;-10,88072451;-51,63481307
5106802;Porto dos Gaúchos;-11,53526924;-57,41142487
5106828;Porto Esperidião;-15,85520637;-58,46472735
5106851;Porto Estrela;-15,33332444;-57,20459834
5107008;Poxoréu;-15,8281647;-54,39534223
5107040;Primavera do Leste;-15,55260959;-54,30313374
5107065;Querência;-12,59414907;-52,20790667
5107107;São José dos Quatro Marcos;-15,62874619;-58,18036706
5107156;Reserva do Cabaçal;-15,12403935;-58,38163568
5107180;Ribeirão Cascalheira;-12,93518493;-51,82361748
5107198;Ribeirãozinho;-16,48816226;-52,69455065
5107206;Rio Branco;-15,24293421;-58,11729627
5107248;Santa Carmem;-11,97774081;-55,27740983
5107263;Santo Afonso;-14,49591211;-57,00368741
5107297;São José do Povo;-16,46569495;-54,25428909
5107305;São José do Rio Claro;-13,45022334;-56,7210218
5107354;São José do Xingu;-10,8012493;-52,731308
5107404;São Pedro da Cipa;-16,00141487;-54,91911067
5107578;Rondolândia;-10,84242475;-61,46057209
5107602;Rondonópolis;-16,46469911;-54,64142616
5107701;Rosário Oeste;-14,82544864;-56,42465526
5107743;Santa Cruz do Xingu;-10,15509321;-52,39193503
5107750;Salto do Céu;-15,13037891;-58,12883981
5107768;Santa Rita do Trivelato;-13,81618331;-55,27417893
5107776;Santa Terezinha;-10,46901197;-50,5108149
5107792;Santo Antônio do Leste;-14,80130919;-53,61129308
5107800;Santo Antônio do Leverger;-15,86367322;-56,07538358
5107859;São Félix do Araguaia;-11,62485744;-50,68779749
5107875;Sapezal;-13,54537353;-58,81939453
5107883;Serra Nova Dourada;-12,09090644;-51,40221451
5107909;Sinop;-11,85968164;-55,50745979
5107925;Sorriso;-12,5436616;-55,72452785
5107941;Tabaporã;-11,30886449;-56,82333487
5107958;Tangará da Serra;-14,6308652;-57,48941798
5108006;Tapurah;-12,73765056;-56,51431599
5108055;Terra Nova do Norte;-10,59722808;-55,11890109
5108105;Tesouro;-16,0815894;-53,5544639
5108204;Torixoréu;-16,19872048;-52,55790701
5108303;União do Sul;-11,53016243;-54,36865393
5108352;Vale de São Domingos;-15,2958615;-59,0648755
5108402;Várzea Grande;-15,66583783;-56,12895632
5108501;Vera;-12,28911078;-55,29697309
5108600;Vila Rica;-10,01590214;-51,12132454
5108808;Nova Guarita;-10,31492187;-55,40552347
5108857;Nova Marilândia;-14,36841356;-56,97534298
5108907;Nova Maringá;-13,03066748;-57,09223219
5108956;Nova Monte Verde;-9,974381754;-57,46758268
5200050;Abadia de Goiás;-16,76206165;-49,43840331
5200100;Abadiânia;-16,18957854;-48,71143987
5200134;Acreúna;-17,40001778;-50,37930694
5200159;Adelândia;-16,41653887;-50,16836645
5200175;Água Fria de Goiás;-14,98139049;-47,78271734
5200209;Água Limpa;-18,074;-48,76200001
5200258;Águas Lindas de Goiás;-15,74141132;-48,25978065
5200308;Alexânia;-16,08702207;-48,50102981
5200506;Aloândia;-17,72893878;-49,48132463
5200555;Alto Horizonte;-14,19404083;-49,33790667
5200605;Alto Paraíso de Goiás;-14,13996428;-47,51773543
5200803;Alvorada do Norte;-14,48444059;-46,49437928
5200829;Amaralina;-13,92790023;-49,29834804
5200852;Americano do Brasil;-16,25304578;-49,97990161
5200902;Amorinópolis;-16,61999592;-51,09480526
5201108;Anápolis;-16,32719464;-48,94356305
5201207;Anhanguera;-18,337;-48,21900002
5201306;Anicuns;-16,45895653;-49,95890592
5201405;Aparecida de Goiânia;-16,8175277;-49,25704225
5201454;Aparecida do Rio Doce;-18,299;-51,145
5201504;Aporé;-18,965;-51,926
5201603;Araçu;-16,35872006;-49,67800492
5201702;Aragarças;-15,90328695;-52,2451007
5201801;Aragoiânia;-16,91308306;-49,4511943
5202155;Araguapaz;-15,0934939;-50,62861427
5202353;Arenópolis;-16,38605487;-51,55978024
5202502;Aruanã;-14,92627114;-51,08086961
5202601;Aurilândia;-16,67958773;-50,46893452
5202809;Avelinópolis;-16,46422537;-49,75733394
5203104;Baliza;-16,19754383;-52,54444294
5203203;Barro Alto;-14,9706489;-48,91840326
5203302;Bela Vista de Goiás;-16,9755095;-48,96001455
5203401;Bom Jardim de Goiás;-16,19855569;-52,17632555
5203500;Bom Jesus de Goiás;-18,215;-49,742
5203559;Bonfinópolis;-16,62170524;-48,96962977
5203575;Bonópolis;-13,6508784;-49,83424591
5203609;Brazabrantes;-16,43156649;-49,3857583
5203807;Britânia;-15,24287351;-51,16543975
5203906;Buriti Alegre;-18,144;-49,04400001
5203939;Buriti de Goiás;-16,18171519;-50,43382768
5203962;Buritinópolis;-14,45605698;-46,43139348
5204003;Cabeceiras;-15,80622258;-46,92377426
5204102;Cachoeira Alta;-18,763;-50,942
5204201;Cachoeira de Goiás;-16,66687444;-50,64362989
5204250;Cachoeira Dourada;-18,492;-49,475
5204300;Caçu;-18,557;-51,131
5204409;Caiapônia;-16,95397906;-51,81234331
5204508;Caldas Novas;-17,74551501;-48,61852603
5204557;Caldazinha;-16,71552425;-48,99923667
5204607;Campestre de Goiás;-16,76340749;-49,69424236
5204656;Campinaçu;-13,79108289;-48,56910285
5204706;Campinorte;-14,3113884;-49,15205311
5204805;Campo Alegre de Goiás;-17,63477595;-47,77463484
5204854;Campo Limpo de Goiás;-16,29242778;-49,09230332
5204904;Campos Belos;-13,03152585;-46,76931049
5204953;Campos Verdes;-14,26635106;-49,6591163
5205000;Carmo do Rio Verde;-15,35553743;-49,70445895
5205059;Castelândia;-18,08865831;-50,21372576
5205109;Catalão;-18,16858222;-47,94412326
5205208;Caturaí;-16,44710337;-49,49591082
5205307;Cavalcante;-13,79208315;-47,45704855
5205406;Ceres;-15,31021263;-49,60877429
5205455;Cezarina;-16,96990788;-49,76915624
5205471;Chapadão do Céu;-18,39457659;-52,6649011
5205497;Cidade Ocidental;-16,10067988;-47,94300851
5205513;Cocalzinho de Goiás;-15,77637281;-48,76910481
5205521;Colinas do Sul;-14,15138361;-48,07351299
5205703;Córrego do Ouro;-16,29540683;-50,5525832
5205802;Corumbá de Goiás;-15,92831083;-48,80901688
5205901;Corumbaíba;-18,142;-48,56200001
5206206;Cristalina;-16,76602437;-47,60179578
5206305;Cristianópolis;-17,19904906;-48,70664357
5206404;Crixás;-14,53322214;-49,9633314
5206503;Cromínia;-17,29260223;-49,37101058
5206602;Cumari;-18,263;-48,15100002
5206701;Damianópolis;-14,56022775;-46,17183131
5206800;Damolândia;-16,25457441;-49,36688578
5206909;Davinópolis;-18,15348732;-47,56245237
5207105;Diorama;-16,23387429;-51,25868378
5207253;Doverlândia;-16,72170959;-52,31420109
5207352;Edealina;-17,42228113;-49,66635198
5207402;Edéia;-17,33994104;-49,92408668
5207501;Estrela do Norte;-13,86759026;-49,06880908
5207535;Faina;-15,44749706;-50,36098875
5207600;Fazenda Nova;-16,18002869;-50,78223586
5207808;Firminópolis;-16,58116887;-50,30586391
5207907;Flores de Goiás;-14,45336027;-47,04252821
5208004;Formosa;-15,55171691;-47,33200345
5208103;Formoso;-13,65083025;-48,87468233
5208152;Gameleira de Goiás;-16,48468149;-48,64583256
5208301;Divinópolis de Goiás;-13,29167184;-46,39582153
5208400;Goianápolis;-16,50229877;-49,02072555
5208509;Goiandira;-18,133;-48,08500002
5208608;Goianésia;-15,31711375;-49,11480955
5208707;Goiânia;-16,69799832;-49,26308828
5208806;Goianira;-16,51184038;-49,42061669
5208905;Goiás;-15,94084711;-50,14340215
5209101;Goiatuba;-18,013;-49,35700001
5209150;Gouvelândia;-18,44103157;-50,13603781
5209200;Guapó;-16,83317099;-49,53529198
5209291;Guaraíta;-15,63263126;-50,02963108
5209408;Guarani de Goiás;-13,94021138;-46,47954721
5209457;Guarinos;-14,73362922;-49,70218533
5209606;Heitoraí;-15,72256892;-49,82691788
5209705;Hidrolândia;-16,96951635;-49,22835755
5209804;Hidrolina;-14,72057382;-49,46839334
5209903;Iaciara;-14,101101;-46,633452
5209937;Inaciolândia;-18,488;-49,987
5209952;Indiara;-17,14428741;-49,99508926
5210000;Inhumas;-16,37063646;-49,48907156
5210109;Ipameri;-17,71522561;-48,15508801
5210158;Ipiranga de Goiás;-15,17315333;-49,67217742
5210208;Iporá;-16,43612046;-51,11859718
5210307;Israelândia;-16,31412503;-50,90574645
5210406;Itaberaí;-16,02185178;-49,79896014
5210562;Itaguari;-15,91920286;-49,60337143
5210604;Itaguaru;-15,76112516;-49,63407468
5210802;Itajá;-19,067;-51,544
5210901;Itapaci;-14,95536867;-49,55116444
5211008;Itapirapuã;-15,82599606;-50,60621275
5211206;Itapuranga;-15,56043644;-49,94050315
5211305;Itarumã;-18,769;-51,348
5211404;Itauçu;-16,20357326;-49,60486564
5211503;Itumbiara;-18,42;-49,21800001
5211602;Ivolândia;-16,60606421;-50,79246253
5211701;Jandaia;-17,04326532;-50,1493957
5211800;Jaraguá;-15,7494203;-49,33356392
5211909;Jataí;-17,88308533;-51,72428188
5212006;Jaupaci;-16,18151745;-50,9544816
5212055;Jesúpolis;-15,956219;-49,37510444
5212105;Joviânia;-17,80725189;-49,62918409
5212204;Jussara;-15,86853419;-50,86914998
5212253;Lagoa Santa;-19,18420683;-51,40183614
5212303;Leopoldo de Bulhões;-16,62336425;-48,74324032
5212501;Luziânia;-16,2352942;-47,92877437
5212600;Mairipotaba;-17,29695603;-49,49447207
5212709;Mambaí;-14,49659882;-46,10906077
5212808;Mara Rosa;-14,01628893;-49,17667769
5212907;Marzagão;-17,97885169;-48,64353434
5212956;Matrinchã;-15,43712146;-50,74526457
5213004;Maurilândia;-17,97429336;-50,33384286
5213053;Mimoso de Goiás;-15,05850495;-48,16241133
5213087;Minaçu;-13,52502335;-48,21467948
5213103;Mineiros;-17,57016024;-52,55707596
5213400;Moiporá;-16,54488698;-50,73875905
5213509;Monte Alegre de Goiás;-13,25828163;-46,89154254
5213707;Montes Claros de Goiás;-16,00515769;-51,39288866
5213756;Montividiu;-17,44281398;-51,1716186
5213772;Montividiu do Norte;-13,34943233;-48,6872322
5213806;Morrinhos;-17,7335313;-49,11270191
5213855;Morro Agudo de Goiás;-15,31930288;-50,0569402
5213905;Mossâmedes;-16,12439619;-50,20710531
5214002;Mozarlândia;-14,74283451;-50,57413551
5214051;Mundo Novo;-13,77203101;-50,28231644
5214101;Mutunópolis;-13,73019473;-49,27199054
5214408;Nazário;-16,58716349;-49,88388788
5214507;Nerópolis;-16,39602889;-49,22637535
5214606;Niquelândia;-14,46805737;-48,45991454
5214705;Nova América;-15,02143128;-49,89645932
5214804;Nova Aurora;-18,059;-48,25500002
5214838;Nova Crixás;-14,09911311;-50,33500504
5214861;Nova Glória;-15,14670405;-49,57905016
5214879;Nova Iguaçu de Goiás;-14,28554217;-49,39007182
5214903;Nova Roma;-13,74091385;-46,88593946
5215009;Nova Veneza;-16,37178453;-49,31963277
5215207;Novo Brasil;-16,03425551;-50,71127204
5215231;Novo Gama;-16,0532734;-48,03191125
5215256;Novo Planalto;-13,24072804;-49,50595318
5215306;Orizona;-17,03412589;-48,30207323
5215405;Ouro Verde de Goiás;-16,21826638;-49,19669188
5215504;Ouvidor;-18,23218213;-47,83508535
5215603;Padre Bernardo;-15,16421844;-48,28657588
5215652;Palestina de Goiás;-16,74338365;-51,52887878
5215702;Palmeiras de Goiás;-16,81301545;-49,92497906
5215801;Palmelo;-17,3260973;-48,42709546
5215900;Palminópolis;-16,79470429;-50,16434908
5216007;Panamá;-18,177;-49,354
5216304;Paranaiguara;-18,916;-50,654
5216403;Paraúna;-16,96569329;-50,42710598
5216452;Perolândia;-17,52608243;-52,06424938
5216809;Petrolina de Goiás;-16,10066419;-49,33548512
5216908;Pilar de Goiás;-14,76333661;-49,58050072
5217104;Piracanjuba;-17,30192192;-49,02602955
5217203;Piranhas;-16,42720301;-51,81973725
5217302;Pirenópolis;-15,85494195;-48,94877138
5217401;Pires do Rio;-17,30399036;-48,28087837
5217609;Planaltina;-15,44631517;-47,61193001
5217708;Pontalina;-17,51655521;-49,44913294
5218003;Porangatu;-13,43447076;-49,14155664
5218052;Porteirão;-17,81046635;-50,16585751
5218102;Portelândia;-17,35325098;-52,68114365
5218300;Posse;-14,08927713;-46,36323221
5218391;Professor Jamil;-17,25489964;-49,24528389
5218508;Quirinópolis;-18,448;-50,452
5218607;Rialma;-15,31754646;-49,57736594
5218706;Rianápolis;-15,44913443;-49,50871042
5218789;Rio Quente;-17,77020175;-48,75671666
5218805;Rio Verde;-17,79293758;-50,92758117
5218904;Rubiataba;-15,16371664;-49,80141705
5219001;Sanclerlândia;-16,20185914;-50,31224955
5219100;Santa Bárbara de Goiás;-16,57887767;-49,70156192
5219209;Santa Cruz de Goiás;-17,31608881;-48,48296125
5219258;Santa Fé de Goiás;-15,77094244;-51,10492256
5219308;Santa Helena de Goiás;-17,81618285;-50,59760073
5219357;Santa Isabel;-15,29782214;-49,42506453
5219407;Santa Rita do Araguaia;-17,32425852;-53,20426946
5219456;Santa Rita do Novo Destino;-15,13522576;-49,11891311
5219506;Santa Rosa de Goiás;-16,08434838;-49,49327794
5219605;Santa Tereza de Goiás;-13,71193112;-49,01884289
5219704;Santa Terezinha de Goiás;-14,43481163;-49,71433038
5219712;Santo Antônio da Barra;-17,55826757;-50,6322617
5219738;Santo Antônio de Goiás;-16,48654315;-49,30946822
5219753;Santo Antônio do Descoberto;-15,94779884;-48,26505711
5219803;São Domingos;-13,40316512;-46,31147632
5219902;São Francisco de Goiás;-15,93202096;-49,26031485
5220009;São João d'Aliança;-14,70795565;-47,52176353
5220058;São João da Paraúna;-16,8159759;-50,40747209
5220108;São Luís de Montes Belos;-16,51410686;-50,37482105
5220157;São Luiz do Norte;-14,86298079;-49,33055149
5220207;São Miguel do Araguaia;-13,27310692;-50,1685875
5220264;São Miguel do Passa Quatro;-17,05642588;-48,66342726
5220280;São Patrício;-15,35050255;-49,81572697
5220405;São Simão;-19,00407666;-50,54692516
5220454;Senador Canedo;-16,69815719;-49,10501785
5220504;Serranópolis;-18,306;-51,962
5220603;Silvânia;-16,66845719;-48,613421
5220686;Simolândia;-14,47207058;-46,48317624
5220702;Sítio d'Abadia;-14,80485523;-46,25385406
5221007;Taquaral de Goiás;-16,05500387;-49,60258016
5221080;Teresina de Goiás;-13,77823042;-47,26450541
5221197;Terezópolis de Goiás;-16,48269107;-49,09398115
5221304;Três Ranchos;-18,35978943;-47,78063797
5221403;Trindade;-16,66028915;-49,48835309
5221452;Trombas;-13,51108926;-48,74264154
5221502;Turvânia;-16,60948195;-50,13644743
5221551;Turvelândia;-17,85382707;-50,30556624
5221577;Uirapuru;-14,2828953;-49,91819571
5221601;Uruaçu;-14,52287484;-49,14342804
5221700;Uruana;-15,50501229;-49,67938453
5221809;Urutaí;-17,46369693;-48,20185095
5221858;Valparaíso de Goiás;-16,0642801;-47,97393216
5221908;Varjão;-17,0440189;-49,63246898
5222005;Vianópolis;-16,74573646;-48,50667118
5222054;Vicentinópolis;-17,73092193;-49,80746824
5222203;Vila Boa;-15,03412433;-47,05293053
5222302;Vila Propício;-15,45688231;-48,8848969
